id,topic_id,timestamp,data
742,7,1714499536592874502,"[843.7821065516473, 141.72419112313094, -10681.944712308636]"
753,7,1714499536692955465,"[887.9442401735487, 137.15176569542695, -11702.538338796923]"
764,7,1714499536792899327,"[983.6585726242884, 188.74719146802528, -11051.979511721835]"
775,7,1714499536892873658,"[-178.53722404605014, -211.53456363392127, -11050.352454063843]"
786,7,1714499536992878147,"[310.15733685881514, -156.6555784905173, -10391.601980683274]"
797,7,1714499537093704674,"[1569.4070326085039, 291.6152023048754, -9873.071245788211]"
808,7,1714499537194359805,"[829.7105108233436, 588.6979062034999, -10705.940833819439]"
819,7,1714499537293719301,"[-566.059728869006, 188.7768241090343, -11053.714633387668]"
830,7,1714499537393747304,"[256.63359441917055, -102.36993379040942, -9540.646786491416]"
841,7,1714499537493753465,"[-1053.4585983095876, -1063.5886196068082, -11565.92435331562]"
852,7,1714499537593822274,"[310.10147139763285, -552.0715923420175, -10389.730247958396]"
863,7,1714499537693788760,"[56.87842571529109, -209.02992413511913, -10701.627031751264]"
874,7,1714499537793474434,"[-425.99148205982874, -1452.4189170050656, -11184.17358492448]"
885,7,1714499537893304652,"[678.0693235436611, -997.0099226029938, -10308.542216835485]"
896,7,1714499537993717286,"[1076.734530321913, -552.0762292720262, -10389.817512821548]"
907,7,1714499538094165002,"[444.47509353943497, -255.0266394306283, -10457.258065428221]"
918,7,1714499538193476895,"[386.64410903406997, -935.1464591498382, -9688.696179489327]"
929,7,1714499538294086633,"[444.35932082437375, -648.6274161430575, -10454.534256657022]"
940,7,1714499538393611845,"[310.10147139763285, -552.0715923420175, -10389.730247958396]"
951,7,1714499538493342777,"[846.3450677879059, -481.4023959594979, -8979.013089287477]"
962,7,1714499538593353684,"[846.3450677879059, -481.4023959594979, -8979.013089287477]"
973,7,1714499538693766102,"[767.1766770428412, -543.5858314636873, -9690.807374102866]"
984,7,1714499538793679280,"[191.2426836843647, -493.28400590977407, -9988.536892374239]"
995,7,1714499538892818363,"[16.67790748983498, -199.8429527634152, -9561.090589529742]"
1006,7,1714499538992931738,"[-516.5830762564592, -539.7903565680076, -9345.462331573486]"
1017,7,1714499539092889438,"[100.24658558778492, -481.43379910948573, -8979.598814030714]"
1028,7,1714499539193054455,"[932.0344260128463, -425.5806757472813, -8368.801352468125]"
1039,7,1714499539292790908,"[327.41298212429183, -477.97722233729587, -8647.528049672415]"
1050,7,1714499539393173146,"[-183.750600728471, -852.6560645371716, -8287.598211056073]"
1061,7,1714499539493522463,"[1312.862588041466, -316.1304300241951, -6901.295011310749]"
1072,7,1714499539593777454,"[287.11008964723123, -372.6007990365876, -7802.757015512454]"
1083,7,1714499539693763468,"[-553.8594492373923, -473.27860885489406, -8290.899021578565]"
1094,7,1714499539793614439,"[-927.344825372491, -431.6258165363895, -8487.675599572774]"
1105,7,1714499539893803223,"[-95.14424771753875, -42.43707898932571, -7632.646925943571]"
1116,7,1714499539993286994,"[-80.05949648672777, 3.6497048338770526, -7805.869049955711]"
1127,7,1714499540093722580,"[938.0293279314424, 8.394744022982124, -6810.840856340585]"
1138,7,1714499540193749897,"[1014.2386090451464, 56.87575000850191, -6265.9901873710005]"
1149,7,1714499540293906627,"[-687.2420485242087, -91.53238513990101, -7955.730888562622]"
1160,7,1714499540394181123,"[-804.4235545399797, 3.6039881450707583, -7708.09169467502]"
1171,7,1714499540493763736,"[-230.69652059825466, -781.4192819502518, -7303.545339749772]"
1182,7,1714499540594208764,"[654.3161708808325, -676.4435622228289, -6262.332871393952]"
1193,7,1714499540693728396,"[-1376.5506899473785, -523.182168427611, -8782.239014109651]"
1204,7,1714499540794054785,"[211.69631965798726, -358.2587348395444, -6745.924361864463]"
1215,7,1714499540893390542,"[-147.0028269363579, -358.2660083379392, -6746.061320060477]"
1226,7,1714499540994180588,"[350.8116361257098, -1096.5545152019358, -7059.178422156485]"
1237,7,1714499541093957675,"[-553.8594492373923, -473.27860885489406, -8290.899021578565]"
1248,7,1714499541193584043,"[211.69631965798726, -358.2587348395444, -6745.924361864463]"
1259,7,1714499541293903033,"[211.69631965798726, -358.2587348395444, -6745.924361864463]"
1270,7,1714499541393876419,"[-96.09981797812452, -42.86329088969137, -7709.304533597131]"
1281,7,1714499541493509418,"[-1007.6964252812795, 235.87069626515893, -8785.49393469984]"
1292,7,1714499541594416032,"[211.74070114838014, 8.316473954256807, -6747.338624416156]"
1303,7,1714499541694129090,"[211.74070114838014, 8.316473954256807, -6747.338624416156]"
1314,7,1714499541794762308,"[727.3878981854923, 333.0510710380084, -7035.014473734125]"
1325,7,1714499541894949064,"[-156.08203525936642, 236.9107285654295, -8076.022095243559]"
1336,7,1714499541993597968,"[658.5332110240579, 11.4978298287772, -6079.842925053226]"
1347,7,1714499542093611390,"[40.566286124973885, 287.1692839074425, -6886.249132790658]"
1358,7,1714499542192815791,"[-522.5700359134571, 612.858210783189, -8078.617405227326]"
1369,7,1714499542293058459,"[211.82687818809245, 741.9189404223324, -6750.08474580677]"
1380,7,1714499542393578424,"[379.33536230446, 422.6107993180365, -5616.805348085496]"
1391,7,1714499542494196392,"[-279.93947322530494, 374.50284841540406, -6415.575320594708]"
1402,7,1714499542593708339,"[77.18562676804095, 739.2769729213576, -6417.1015842642855]"
1413,7,1714499542693644196,"[-52.21628052186543, 738.101307697149, -6094.548383165861]"
1424,7,1714499542794068784,"[-1120.6137086702074, 374.7746711937683, -6093.917444408355]"
1435,7,1714499542893825858,"[-994.2536712007554, 374.54078797984977, -6416.225259932562]"
1446,7,1714499542992953734,"[-954.4208803792094, 700.1821446410354, -7303.310117465342]"
1457,7,1714499543092906154,"[-630.6659390365298, 415.5766620479494, -6451.892365617821]"
1468,7,1714499543193415883,"[-1337.7014145612316, 54.40887836119269, -6450.856965114319]"
1479,7,1714499543293885851,"[-767.0817628682071, 414.87324780040166, -6134.976756557391]"
1490,7,1714499543393813762,"[248.0131422649672, 506.0892937511367, -5427.523235712589]"
1501,7,1714499543493767886,"[-984.3024728784858, 415.5814927981405, -6451.9673637665055]"
1512,7,1714499543593187426,"[-767.0817628682071, 414.87324780040166, -6134.976756557391]"
1523,7,1714499543692993330,"[22.372626003101686, 414.2849452876207, -5506.148683558981]"
1534,7,1714499543792877510,"[-176.30750269359123, 373.8522927466429, -5750.875944967328]"
1545,7,1714499543892766520,"[-984.3024728784858, 415.5814927981405, -6451.9673637665055]"
1556,7,1714499543992771459,"[-538.632025767705, 100.97796181886379, -5894.476837318896]"
1567,7,1714499544092700783,"[518.6940901722539, 151.02763635297134, -4522.825886958352]"
1578,7,1714499544192844090,"[-548.7050849718944, 414.87521187229856, -5825.964546382764]"
1589,7,1714499544292813845,"[22.372626003101686, 414.2849452876207, -5506.148683558981]"
1600,7,1714499544392867654,"[-899.7554570045668, 414.89348787296433, -5826.221190619106]"
1611,7,1714499544493218850,"[-249.9946477596195, 104.28304199984981, -4982.724678653132]"
1622,7,1714499544593980471,"[309.2539202854696, 150.2845303203773, -4829.327235254959]"
1633,7,1714499544693020062,"[1265.0157969327486, 193.6867984734799, -3973.1925920043914]"
1644,7,1714499544793257268,"[-985.4115277758324, 371.2099042610016, -6359.16418423494]"
1655,7,1714499544893906385,"[-388.03417696952647, 150.2943616657045, -4829.643161209829]"
1666,7,1714499544993851842,"[600.1059515386405, 501.5689295783606, -3908.734943122849]"
1677,7,1714499545092696087,"[-470.9477566800117, 462.25879092548234, -5353.413477333909]"
1688,7,1714499545192876827,"[-388.1348309338939, 504.71905019068373, -4830.895944494141]"
1699,7,1714499545293961766,"[-1160.550093650973, 456.9178843436746, -5291.560502685269]"
1710,7,1714499545392776067,"[-800.6616573371707, 414.32684056287786, -5192.334783832188]"
1721,7,1714499545493457002,"[-1027.2853084938301, 414.7652367904267, -5512.5321074704425]"
1732,7,1714499545594108879,"[-376.9487993302796, 455.431201677207, -4670.253666722258]"
1743,7,1714499545694153886,"[-570.8799014770898, 61.001741737618055, -4861.025105862498]"
1754,7,1714499545793617639,"[-32.2760308433119, -244.63955055098575, -4667.508993387607]"
1765,7,1714499545894241736,"[-899.3202648472552, -300.62014779987487, -5823.403174068947]"
1776,7,1714499545993864242,"[-570.679551676385, -291.01114201256985, -4859.319133365207]"
1787,7,1714499546093822461,"[-155.92865796721367, -590.5571690482763, -4359.234007317758]"
1798,7,1714499546193840434,"[530.8475452568889, -590.4988193379162, -4358.803295347691]"
1809,7,1714499546293784909,"[-450.5810980349206, -293.7520236130331, -5174.111217435177]"
1820,7,1714499546393936008,"[318.4082568708054, -488.4843307747817, -3379.206588856907]"
1831,7,1714499546493938526,"[-499.3659615353765, -590.5843400262055, -4359.434571559808]"
1842,7,1714499546593149635,"[-570.679551676385, -291.01114201256985, -4859.319133365207]"
1853,7,1714499546693291500,"[-499.61321907019965, 106.50976703853512, -4361.593114849507]"
1864,7,1714499546793484012,"[-499.49086597936207, -242.1241886508645, -4360.524979783837]"
1875,7,1714499546893182721,"[-720.8530224375706, -199.61441534438615, -4725.828652656535]"
1886,7,1714499546993578193,"[-306.6476581225211, -198.80569562832352, -4217.9612921612925]"
1897,7,1714499547094176395,"[-499.49086597936207, -242.1241886508645, -4360.524979783837]"
1908,7,1714499547194163455,"[-499.49086597936207, -242.1241886508645, -4360.524979783837]"
1919,7,1714499547293577082,"[-1023.7898659866569, -1007.122942119863, -5493.7751575839175]"
1930,7,1714499547394242983,"[-1024.1488797523684, -652.2323566123404, -5495.701667088278]"
1941,7,1714499547493643611,"[-155.92865796721367, -590.5571690482763, -4359.234007317758]"
1952,7,1714499547593706872,"[1053.8411899608027, -439.0956509844277, -2901.022173512564]"
1963,7,1714499547694069771,"[187.52457569371768, -242.10273295179076, -4360.138574310287]"
1974,7,1714499547793416420,"[187.52457569371768, -242.10273295179076, -4360.138574310287]"
1985,7,1714499547893608384,"[-499.61321907019965, 106.50976703853512, -4361.593114849507]"
1996,7,1714499547993696210,"[-843.0415779403002, -242.13414975252726, -4360.704373808319]"
2007,7,1714499548093807959,"[-388.8529292472465, -581.2009724416164, -3726.858274287057]"
2018,7,1714499548193726627,"[-432.6021978629376, -149.6872162284245, -3924.168556504049]"
2029,7,1714499548293546705,"[-274.46802946201956, -238.93350854425114, -4039.7753123487546]"
2040,7,1714499548393437484,"[-1590.8451612452882, -635.4981571465578, -4802.606196882587]"
2051,7,1714499548493351764,"[-729.4912507827103, -581.2643527655194, -3727.2646904765816]"
2062,7,1714499548593997319,"[-615.951424914422, -585.1419775794592, -4038.756037518394]"
2073,7,1714499548693864059,"[-638.9502785002144, -538.1600899863035, -4130.812106725158]"
2084,7,1714499548793552114,"[-322.59129278775254, -525.1805646622731, -3218.681120011673]"
2095,7,1714499548893229354,"[-729.4912507827103, -581.2643527655194, -3727.2646904765816]"
2106,7,1714499548993025881,"[-638.9502785002144, -538.1600899863035, -4130.812106725158]"
2117,7,1714499549092671685,"[-86.67090839255252, -533.7659083934774, -3827.9280496431884]"
2128,7,1714499549193205913,"[-388.8529292472465, -581.2009724416164, -3726.858274287057]"
2139,7,1714499549293625595,"[11.834958703076609, -862.9931813729609, -3217.274511910723]"
2150,7,1714499549393951634,"[-638.9502785002144, -538.1600899863035, -4130.812106725158]"
2161,7,1714499549494345239,"[-562.3779423875069, -487.1511779273592, -3636.0460095754215]"
2172,7,1714499549592960960,"[-1316.0200183405982, -881.4834003148036, -4130.162244239002]"
2183,7,1714499549693724668,"[-729.4912507827103, -581.2643527655194, -3727.2646904765816]"
2194,7,1714499549793932336,"[-1185.5765969469808, -590.2609131467951, -4357.0471761889585]"
2205,7,1714499549893557153,"[-729.4912507827103, -581.2643527655194, -3727.2646904765816]"
2216,7,1714499549993962159,"[-1316.3221713567232, -538.1989662336566, -4131.110513233227]"
2227,7,1714499550093792337,"[71.60482484799309, -475.765400522068, -2753.3434514114897]"
2238,7,1714499550194406520,"[-322.59129278775254, -525.1805646622731, -3218.681120011673]"
2249,7,1714499550294445594,"[71.60482484799309, -475.765400522068, -2753.3434514114897]"
2260,7,1714499550394537501,"[-687.1086200550699, -483.2538731526587, -3343.0236537126348]"
2271,7,1714499550493444282,"[-878.9919053712347, -529.7376442077973, -3525.8817098356412]"
2282,7,1714499550593404997,"[-977.6247765548471, -538.1799592088931, -4130.964619010532]"
2293,7,1714499550693766332,"[247.97645220074878, -390.0768066043148, -2683.231583005495]"
2304,7,1714499550793014220,"[-729.7313950011951, -236.39385435080476, -3728.4916840357705]"
2315,7,1714499550892742978,"[-760.4158799755276, -533.3271010767033, -3824.781121729933]"
2326,7,1714499550992724195,"[-729.7313950011951, -236.39385435080476, -3728.4916840357705]"
2337,7,1714499551092870311,"[-260.06641824115763, -475.7810651403495, -2753.434105490409]"
2348,7,1714499551193656973,"[-878.7242682847982, -869.562093818008, -3524.8081428298706]"
2359,7,1714499551293005759,"[-657.0863626297896, -525.231437511777, -3218.992905121855]"
2370,7,1714499551392738316,"[-1215.0672458445506, -529.7826676634863, -3526.1813815328787]"
2381,7,1714499551492886461,"[-991.6431596583473, -525.2806874516191, -3219.294743883982]"
2392,7,1714499551592681279,"[-878.7242682847982, -869.562093818008, -3524.8081428298706]"
2403,7,1714499551692907331,"[71.60482484799309, -475.765400522068, -2753.3434514114897]"
2414,7,1714499551792759361,"[-591.7585327739218, -475.79595096556443, -2753.520252548038]"
2425,7,1714499551892845114,"[-591.7585327739218, -475.79595096556443, -2753.520252548038]"
2436,7,1714499551992785519,"[-260.06641824115763, -475.7810651403495, -2753.434105490409]"
2447,7,1714499552092762018,"[-591.7585327739218, -475.79595096556443, -2753.520252548038]"
2458,7,1714499552193895638,"[-591.7585327739218, -475.79595096556443, -2753.520252548038]"
2469,7,1714499552292695587,"[-339.7811884918556, -713.6234456211909, -2125.228858852624]"
2480,7,1714499552392917838,"[-1470.4830909825087, -766.6684789301321, -3123.8341847499523]"
2491,7,1714499552492837302,"[-154.05458991975001, -467.90817273449807, -2154.4324341298634]"
2502,7,1714499552593318165,"[-1215.0672458445506, -529.7826676634863, -3526.1813815328787]"
2513,7,1714499552693121680,"[-1273.4188838150549, -728.6419205307903, -2959.8628940064227]"
2524,7,1714499552792834511,"[-1551.194418287985, -529.8258883999781, -3526.4690545082635]"
2535,7,1714499552892936513,"[-1551.194418287985, -529.8258883999781, -3526.4690545082635]"
2546,7,1714499552993294208,"[-213.65280239743083, -387.22861053824204, -2408.324797128025]"
2557,7,1714499553092935374,"[-1215.4255288395607, -189.72039242195223, -3527.221135365966]"
2568,7,1714499553193157978,"[-411.8458374867796, -98.82095956496542, -2613.9423846882996]"
2579,7,1714499553293233384,"[-1215.4255288395607, -189.72039242195223, -3527.221135365966]"
2590,7,1714499553392932801,"[-539.7954715096414, -516.0597649625383, -2600.4622067512446]"
2601,7,1714499553492758446,"[-1215.0672458445506, -529.7826676634863, -3526.1813815328787]"
2612,7,1714499553592895941,"[-43.467634550770754, -472.25665745424055, -2456.8769516029165]"
2623,7,1714499553692939226,"[-11.99965983197535, -713.5681733979718, -2125.064253661189]"
2634,7,1714499553793228684,"[-403.17856554929995, -756.8513773888665, -2558.932117702812]"
2645,7,1714499553894478432,"[-11.99965983197535, -713.5681733979718, -2125.064253661189]"
2656,7,1714499553992968823,"[-11.99965983197535, -713.5681733979718, -2125.064253661189]"
2667,7,1714499554093180106,"[-730.2666606527137, -756.873291498718, -2559.006209818128]"
2678,7,1714499554192710184,"[-667.6117105894832, -713.6768132131776, -2125.3877918968187]"
2689,7,1714499554292881262,"[-1256.0429791822353, -476.1433762007617, -2755.530867433303]"
2700,7,1714499554393081018,"[-135.362854319259, -380.5615164430273, -1846.2149875331247]"
2711,7,1714499554493901021,"[-1141.0466415463745, -479.81585766896796, -3051.099272370101]"
2722,7,1714499554593848669,"[71.43675094523496, -376.99878591024526, -1561.5080244680871]"
2733,7,1714499554692913416,"[-1057.5960147712867, -426.9107845883732, -2559.6183635709476]"
2744,7,1714499554793288574,"[-483.1629509877414, -467.9458653506461, -2154.6059856929414]"
2755,7,1714499554892775923,"[-526.9584034526806, -427.6786460080951, -2296.6386503103668]"
2766,7,1714499554992808763,"[-526.9584034526806, -427.6786460080951, -2296.6386503103668]"
2777,7,1714499555093489692,"[-1057.5960147712867, -426.9107845883732, -2559.6183635709476]"
2788,7,1714499555193692790,"[-1057.5960147712867, -426.9107845883732, -2559.6183635709476]"
2799,7,1714499555292797901,"[-1057.5960147712867, -426.9107845883732, -2559.6183635709476]"
2810,7,1714499555392820443,"[-1245.4099262158666, -139.8059003265886, -2732.2038745282007]"
2821,7,1714499555492867917,"[-1140.6428583779261, -1152.6469825701465, -3050.019577214277]"
2832,7,1714499555592928472,"[-153.95896064014232, -1130.376459418695, -2153.0950716939697]"
2843,7,1714499555692851199,"[-1140.6428583779261, -1152.6469825701465, -3050.019577214277]"
2854,7,1714499555793240821,"[-154.00721150237314, -799.2474955712256, -2153.7698534230967]"
2865,7,1714499555893755914,"[-979.5589187929618, -853.0119771841936, -3180.0641671156336]"
2876,7,1714499555993125227,"[-154.00721150237314, -799.2474955712256, -2153.7698534230967]"
2887,7,1714499556092983279,"[-1140.8490984404425, -816.2940914506003, -3050.5710523966004]"
2898,7,1714499556193108265,"[-878.7242682847982, -869.562093818008, -3524.8081428298706]"
2909,7,1714499556293691887,"[-76.1093084521558, -756.8284490947069, -2558.854596606752]"
2920,7,1714499556393053345,"[602.5999209345796, -697.4212377215969, -1272.3832889721912]"
2931,7,1714499556492998522,"[-403.17856554929995, -756.8513773888665, -2558.932117702812]"
2942,7,1714499556592800083,"[175.0000933287513, -467.868712759464, -2154.25074495447]"
2953,7,1714499556693254178,"[-800.4613670750296, -475.34513876427644, -3022.6704345585545]"
2964,7,1714499556793601318,"[-154.10105098068198, -136.36408468491553, -2155.082185731866]"
2975,7,1714499556893408701,"[-154.05458991975001, -467.90817273449807, -2154.4324341298634]"
2986,7,1714499556993614807,"[974.4688288524944, -649.0591850662854, -842.5882440977994]"
2997,7,1714499557093694470,"[224.98076514531408, -415.92723866606525, -1694.5434279123003]"
3008,7,1714499557194289339,"[-1099.9004031858267, -184.43327679320225, -2911.85354399233]"
3019,7,1714499557293711834,"[-98.28321813200728, -90.7579595773806, -1695.2020323619122]"
3030,7,1714499557392692965,"[-98.22230185952367, -740.9602933592115, -1694.1513403834092]"
3041,7,1714499557492916316,"[-483.01625276609866, -799.3150156455529, -2153.9518029461105]"
3052,7,1714499557592753878,"[-812.321406136954, -467.9818741975757, -2154.771784523271]"
3063,7,1714499557693010123,"[332.11233249611996, -649.157197997235, -842.7154814057171]"
3074,7,1714499557793137708,"[-43.766519894519206, -691.1014591138346, -1260.8534125422802]"
3085,7,1714499557892911097,"[-43.75689484012446, -1012.8039403236726, -1260.5761279257194]"
3096,7,1714499557992794206,"[-744.6424371622561, -741.077842419402, -1694.4201076839886]"
3107,7,1714499558092897925,"[-364.22808754011385, -691.1178122649085, -1260.8832474182873]"
3118,7,1714499558192801539,"[-744.6424371622561, -741.077842419402, -1694.4201076839886]"
3129,7,1714499558292839566,"[-102.94925827126599, -324.34274074680104, -564.3019702322122]"
