id,topic_id,timestamp,data
321,2,1714499532794360892,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
332,2,1714499532894158086,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
343,2,1714499532994196252,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
354,2,1714499533094130993,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
365,2,1714499533194333679,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
376,2,1714499533294159336,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
387,2,1714499533395082083,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
398,2,1714499533495078551,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
409,2,1714499533594051935,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
420,2,1714499533693665969,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
431,2,1714499533793734755,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
442,2,1714499533893589099,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
453,2,1714499533994465275,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
464,2,1714499534093402050,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
475,2,1714499534193700169,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
486,2,1714499534293265486,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
497,2,1714499534393538497,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
508,2,1714499534492742437,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
519,2,1714499534593407830,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
530,2,1714499534693795943,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
541,2,1714499534794253958,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
552,2,1714499534894813490,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
563,2,1714499534994187508,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
574,2,1714499535094122374,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
585,2,1714499535193825763,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
596,2,1714499535295047571,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
607,2,1714499535394139322,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
618,2,1714499535493897912,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
629,2,1714499535593905243,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
640,2,1714499535694247973,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
651,2,1714499535794165540,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
662,2,1714499535893708129,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
673,2,1714499535992849818,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
684,2,1714499536093235686,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
695,2,1714499536192894937,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
706,2,1714499536292938993,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
717,2,1714499536393449824,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
728,2,1714499536493589885,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
739,2,1714499536592874502,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
750,2,1714499536692955465,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
761,2,1714499536792899327,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
772,2,1714499536892873658,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
783,2,1714499536992878147,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
794,2,1714499537093704674,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
805,2,1714499537194359805,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
816,2,1714499537293719301,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
827,2,1714499537393747304,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
838,2,1714499537493753465,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
849,2,1714499537593822274,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
860,2,1714499537693788760,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
871,2,1714499537793474434,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
882,2,1714499537893304652,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
893,2,1714499537993717286,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
904,2,1714499538094165002,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
915,2,1714499538193476895,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
926,2,1714499538294086633,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
937,2,1714499538393611845,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
948,2,1714499538493342777,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
959,2,1714499538593353684,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
970,2,1714499538693766102,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
981,2,1714499538793679280,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
992,2,1714499538892818363,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1003,2,1714499538992931738,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1014,2,1714499539092889438,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1025,2,1714499539193054455,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1036,2,1714499539292790908,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1047,2,1714499539393173146,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1058,2,1714499539493522463,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1069,2,1714499539593777454,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1080,2,1714499539693763468,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1091,2,1714499539793614439,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1102,2,1714499539893803223,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1113,2,1714499539993286994,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1124,2,1714499540093722580,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1135,2,1714499540193749897,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1146,2,1714499540293906627,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1157,2,1714499540394181123,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1168,2,1714499540493763736,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1179,2,1714499540594208764,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1190,2,1714499540693728396,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1201,2,1714499540794054785,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1212,2,1714499540893390542,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1223,2,1714499540994180588,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1234,2,1714499541093957675,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1245,2,1714499541193584043,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1256,2,1714499541293903033,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1267,2,1714499541393876419,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1278,2,1714499541493509418,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1289,2,1714499541594416032,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1300,2,1714499541694129090,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1311,2,1714499541794762308,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1322,2,1714499541894949064,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1333,2,1714499541993597968,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1344,2,1714499542093611390,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1355,2,1714499542192815791,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1366,2,1714499542293058459,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1377,2,1714499542393578424,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1388,2,1714499542494196392,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1399,2,1714499542593708339,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1410,2,1714499542693644196,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1421,2,1714499542794068784,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1432,2,1714499542893825858,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1443,2,1714499542992953734,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1454,2,1714499543092906154,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1465,2,1714499543193415883,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1476,2,1714499543293885851,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1487,2,1714499543393813762,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1498,2,1714499543493767886,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1509,2,1714499543593187426,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1520,2,1714499543692993330,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1531,2,1714499543792877510,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1542,2,1714499543892766520,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1553,2,1714499543992771459,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1564,2,1714499544092700783,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1575,2,1714499544192844090,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1586,2,1714499544292813845,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1597,2,1714499544392867654,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1608,2,1714499544493218850,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1619,2,1714499544593980471,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1630,2,1714499544693020062,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1641,2,1714499544793257268,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1652,2,1714499544893906385,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1663,2,1714499544993851842,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1674,2,1714499545092696087,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1685,2,1714499545192876827,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1696,2,1714499545293961766,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1707,2,1714499545392776067,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1718,2,1714499545493457002,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1729,2,1714499545594108879,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1740,2,1714499545694153886,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1751,2,1714499545793617639,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1762,2,1714499545894241736,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1773,2,1714499545993864242,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1784,2,1714499546093822461,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1795,2,1714499546193840434,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1806,2,1714499546293784909,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1817,2,1714499546393936008,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1828,2,1714499546493938526,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1839,2,1714499546593149635,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1850,2,1714499546693291500,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1861,2,1714499546793484012,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1872,2,1714499546893182721,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1883,2,1714499546993578193,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1894,2,1714499547094176395,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1905,2,1714499547194163455,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1916,2,1714499547293577082,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1927,2,1714499547394242983,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1938,2,1714499547493643611,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1949,2,1714499547593706872,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1960,2,1714499547694069771,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1971,2,1714499547793416420,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1982,2,1714499547893608384,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
1993,2,1714499547993696210,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2004,2,1714499548093807959,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2015,2,1714499548193726627,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2026,2,1714499548293546705,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2037,2,1714499548393437484,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2048,2,1714499548493351764,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2059,2,1714499548593997319,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2070,2,1714499548693864059,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2081,2,1714499548793552114,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2092,2,1714499548893229354,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2103,2,1714499548993025881,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2114,2,1714499549092671685,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2125,2,1714499549193205913,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2136,2,1714499549293625595,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2147,2,1714499549393951634,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2158,2,1714499549494345239,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2169,2,1714499549592960960,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2180,2,1714499549693724668,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2191,2,1714499549793932336,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2202,2,1714499549893557153,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2213,2,1714499549993962159,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2224,2,1714499550093792337,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2235,2,1714499550194406520,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2246,2,1714499550294445594,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2257,2,1714499550394537501,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2268,2,1714499550493444282,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2279,2,1714499550593404997,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2290,2,1714499550693766332,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2301,2,1714499550793014220,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2312,2,1714499550892742978,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2323,2,1714499550992724195,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2334,2,1714499551092870311,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2345,2,1714499551193656973,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2356,2,1714499551293005759,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2367,2,1714499551392738316,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2378,2,1714499551492886461,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2389,2,1714499551592681279,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2400,2,1714499551692907331,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2411,2,1714499551792759361,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2422,2,1714499551892845114,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2433,2,1714499551992785519,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2444,2,1714499552092762018,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2455,2,1714499552193895638,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2466,2,1714499552292695587,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2477,2,1714499552392917838,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2488,2,1714499552492837302,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2499,2,1714499552593318165,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2510,2,1714499552693121680,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2521,2,1714499552792834511,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2532,2,1714499552892936513,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2543,2,1714499552993294208,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2554,2,1714499553092935374,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2565,2,1714499553193157978,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2576,2,1714499553293233384,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2587,2,1714499553392932801,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2598,2,1714499553492758446,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2609,2,1714499553592895941,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2620,2,1714499553692939226,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2631,2,1714499553793228684,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2642,2,1714499553894478432,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2653,2,1714499553992968823,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2664,2,1714499554093180106,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2675,2,1714499554192710184,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2686,2,1714499554292881262,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2697,2,1714499554393081018,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2708,2,1714499554493901021,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2719,2,1714499554593848669,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2730,2,1714499554692913416,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2741,2,1714499554793288574,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2752,2,1714499554892775923,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2763,2,1714499554992808763,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2774,2,1714499555093489692,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2785,2,1714499555193692790,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2796,2,1714499555292797901,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2807,2,1714499555392820443,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2818,2,1714499555492867917,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2829,2,1714499555592928472,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2840,2,1714499555692851199,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2851,2,1714499555793240821,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2862,2,1714499555893755914,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2873,2,1714499555993125227,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2884,2,1714499556092983279,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2895,2,1714499556193108265,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2906,2,1714499556293691887,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2917,2,1714499556393053345,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2928,2,1714499556492998522,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2939,2,1714499556592800083,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2950,2,1714499556693254178,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2961,2,1714499556793601318,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2972,2,1714499556893408701,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2983,2,1714499556993614807,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
2994,2,1714499557093694470,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3005,2,1714499557194289339,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3016,2,1714499557293711834,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3027,2,1714499557392692965,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3038,2,1714499557492916316,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3049,2,1714499557592753878,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3060,2,1714499557693010123,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3071,2,1714499557793137708,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3082,2,1714499557892911097,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3093,2,1714499557992794206,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3104,2,1714499558092897925,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3115,2,1714499558192801539,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
3126,2,1714499558292839566,"[695.25, 257.25, 669.0, 229.0, 695.25, 257.25]"
